选词方式	数据日期	关键词	城市	qv	sug占比	top1占比	top3占比	top5占比	top9占比	fold点击占比	qc点击占比	qr点击占比	citylist点击占比	结果数	是否折叠	折叠位置	是否城市跳转	结果城市	城市跳转类型	是否纠错	纠错类型	是否Geo	检索类型	map检索链接
top	201703080000~201703082359	中国黄山风景名胜区	黄山	210	95.24%	0	0	0	0	0.0%	0	0	0	1378	Y	1	N	3410	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%AD%E5%9B%BD%E9%BB%84%E5%B1%B1%E9%A3%8E%E6%99%AF%E5%90%8D%E8%83%9C%E5%8C%BA&c=%E9%BB%84%E5%B1%B1
top	201703080000~201703082359	景点	泉州	210	1.43%	0	0	0	0	0	0	0	0	1494	N	-1	N	3505	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	快捷酒店	成都	209	1.44%	0	0	0	0	0	0	0	0	115	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	中餐	深圳	209	2.39%	0	0	0	0	0	0	0	0	370	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E4%B8%AD%E9%A4%90&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	美食	贵阳	208	0.0%	0	0	0	0	0	0	0	0	444	N	-1	N	5201	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E8%B4%B5%E9%98%B3
top	201703080000~201703082359	北京银行	北京市	207	43.96%	0	0	0	0	0	0	0	0	945	N	-1	N	11	null	N	null	N	chain	http://map.qq.com/?w=%E5%8C%97%E4%BA%AC%E9%93%B6%E8%A1%8C&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	昆明南站	昆明	207	87.92%	0	0	0	0	0.0%	0	0	0	1247	Y	1	N	5301	null	N	null	N	exact	http://map.qq.com/?w=%E6%98%86%E6%98%8E%E5%8D%97%E7%AB%99&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	洗浴足疗	苏州	207	3.38%	0	0	0	0	0	0	0	0	21	N	-1	N	3205	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	青年旅舍	北京市	206	7.28%	0	0	0	0	0	0	0	0	11	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E9%9D%92%E5%B9%B4%E6%97%85%E8%88%8D&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	停车场	上海市	206	14.56%	0	0	0	0	0	0	0	0	229	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E5%81%9C%E8%BD%A6%E5%9C%BA&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	酒店	石家庄市	206	0.0%	0	0	0	0	0	0	0	0	67	N	-1	N	1301	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%B8%82
top	201703080000~201703082359	景点	佛山	206	1.46%	0	0	0	0	0	0	0	0	0	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	美食	泉州	206	0.0%	0	0	0	0	0	0	0	0	699	N	-1	N	3505	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	南京站	南京市	205	84.39%	0	0	0	0	0.0%	0	0	0	2234	Y	5	N	3201	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%97%E4%BA%AC%E7%AB%99&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	加油站	天津	205	11.22%	0	0	0	0	0	0	0	0	1505	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	快捷酒店	南京市	204	6.37%	0	0	0	0	0	0	0	0	22	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	火车站	西安	204	71.57%	0	0	0	0	0	0	0	0	21	N	-1	N	6101	null	N	null	N	general	http://map.qq.com/?w=%E7%81%AB%E8%BD%A6%E7%AB%99&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	美食	江门	203	0.0%	0	0	0	0	0	0	0	0	766	N	-1	N	4407	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B1%9F%E9%97%A8
top	201703080000~201703082359	花店	深圳	202	46.53%	0	0	0	0	0	0	0	0	15	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E8%8A%B1%E5%BA%97&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	银行	天津	202	10.89%	0	0	0	0	0	0	0	0	103	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	室内检索poi	合肥	201	0.0%	0	0	0	0	0	0	0	0	1246	N	-1	N	3401	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E5%90%88%E8%82%A5
top	201703080000~201703082359	室内检索poi	中山	201	0.0%	0	0	0	0	0	0	0	0	649	N	-1	N	4420	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	网吧	东莞	201	23.38%	0	0	0	0	0	0	0	0	12	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	旅馆	苏州	200	8.5%	0	0	0	0	0	0	0	0	12	N	-1	N	3205	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	石家庄站	石家庄市	200	83.0%	0	0	0	0	0.0%	0	0	0	176	Y	2	N	1301	null	N	null	N	exact	http://map.qq.com/?w=%E7%9F%B3%E5%AE%B6%E5%BA%84%E7%AB%99&c=%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%B8%82
top	201703080000~201703082359	景点	宁波	199	2.01%	0	0	0	0	0.0%	0	0	0	1495	N	-1	N	3302	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%AE%81%E6%B3%A2
top	201703080000~201703082359	ktv	广州	199	4.02%	0	0	0	0	0	0	0	0	56	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=ktv&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	建设银行	成都	199	51.26%	0	0	0	0	0	0	0	0	1482	N	-1	N	5101	null	N	null	N	chain	http://map.qq.com/?w=%E5%BB%BA%E8%AE%BE%E9%93%B6%E8%A1%8C&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	义乌站	金华	199	93.47%	0	0	0	0	0.0%	0	0	0	78	Y	1	N	3307	null	N	null	N	exact	http://map.qq.com/?w=%E4%B9%89%E4%B9%8C%E7%AB%99&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	加油站	温州	198	12.63%	0	0	0	0	0	0	0	0	263	N	-1	N	3303	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%B8%A9%E5%B7%9E
top	201703080000~201703082359	贵阳壁纸	黔南	198	0.0%	0	0	0	0	0	0	0	0	248	N	-1	Y	贵阳	area	N	null	N	exact	http://map.qq.com/?w=%E8%B4%B5%E9%98%B3%E5%A3%81%E7%BA%B8&c=%E9%BB%94%E5%8D%97
top	201703080000~201703082359	快捷酒店	济南	198	10.1%	0	0	0	0	0	0	0	0	39	N	-1	N	3701	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	旅馆	郑州	197	2.54%	0	0	0	0	0	0	0	0	13	N	-1	N	4101	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	云台山景区	焦作	197	95.94%	0	0	0	0	0.0%	0	0	0	531	Y	1	N	4108	null	N	null	N	exact	http://map.qq.com/?w=%E4%BA%91%E5%8F%B0%E5%B1%B1%E6%99%AF%E5%8C%BA&c=%E7%84%A6%E4%BD%9C
top	201703080000~201703082359	天津滨海国际机场	天津	197	93.4%	0	0	0	0	0.0%	0	0	0	719	Y	2	N	12	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E6%B4%A5%E6%BB%A8%E6%B5%B7%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	酒店	常德	197	2.03%	0	0	0	0	0	0	0	0	669	N	-1	N	4307	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%B8%B8%E5%BE%B7
top	201703080000~201703082359	饭店	赤峰	197	0.51%	0	0	0	0	0	0	0	0	1499	N	-1	N	1504	null	N	null	N	tag	http://map.qq.com/?w=%E9%A5%AD%E5%BA%97&c=%E8%B5%A4%E5%B3%B0
top	201703080000~201703082359	酒店	徐州	197	0.0%	0	0	0	0	0	0	0	0	16	N	-1	N	3203	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%BE%90%E5%B7%9E
top	201703080000~201703082359	火车北站	成都	197	84.77%	0	0	0	0	0.0%	0	0	0	1457	Y	2	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E7%81%AB%E8%BD%A6%E5%8C%97%E7%AB%99&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	公厕	上海市	197	8.12%	0	0	0	0	0	0	0	0	36	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E5%8E%95&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	atm	佛山	196	3.06%	0	0	0	0	0	0	0	0	197	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	松岗汽车站	深圳	195	87.69%	0	0	0	0	0.0%	0	0	0	387	Y	8	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E6%9D%BE%E5%B2%97%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	酒店	台州	195	0.0%	0	0	0	0	0	0	0	0	142	N	-1	N	3310	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%8F%B0%E5%B7%9E
top	201703080000~201703082359	旅馆	成都	194	5.15%	0	0	0	0	0	0	0	0	10	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	沈阳桃仙国际机场	沈阳	194	97.42%	0	0	0	0	0.0%	0	0	0	308	Y	4	N	2101	null	N	null	N	exact	http://map.qq.com/?w=%E6%B2%88%E9%98%B3%E6%A1%83%E4%BB%99%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	atm	长沙	194	3.61%	0	0	0	0	0	0	0	0	54	N	-1	N	4301	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	酒店	南宁	192	8.33%	0	0	0	0	0	0	0	0	350	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	星级酒店	上海市	192	0.52%	0	0	0	0	0	0	0	0	25	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E6%98%9F%E7%BA%A7%E9%85%92%E5%BA%97&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	南昌站	南昌	191	92.15%	0	0	0	0	0.0%	0	0	0	150	Y	2	N	3601	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%97%E6%98%8C%E7%AB%99&c=%E5%8D%97%E6%98%8C
top	201703080000~201703082359	超市	郑州	191	6.28%	0	0	0	0	0	0	0	0	54	N	-1	N	4101	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	加油站	沈阳	191	13.09%	0	0	0	0	0	0	0	0	14	N	-1	N	2101	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	虎门站	东莞	191	94.24%	0	0	0	0	0	0	0	0	1731	N	-1	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E8%99%8E%E9%97%A8%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	超市	杭州	190	5.26%	0	0	0	0	0	0	0	0	47	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	地铁站	杭州	190	34.21%	0	0	0	0	0	0	0	0	12	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81%E7%AB%99&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	室内检索poi	宁波	190	0.0%	0	0	0	0	0	0	0	0	1375	N	-1	N	3302	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E5%AE%81%E6%B3%A2
top	201703080000~201703082359	建设银行	上海市	189	49.74%	0	0	0	0	0	0	0	0	1112	N	-1	N	31	null	N	null	N	chain	http://map.qq.com/?w=%E5%BB%BA%E8%AE%BE%E9%93%B6%E8%A1%8C&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	济南西站	济南	189	89.42%	0	0	0	0	0.0%	0	0	0	164	Y	3	N	3701	null	N	null	N	exact	http://map.qq.com/?w=%E6%B5%8E%E5%8D%97%E8%A5%BF%E7%AB%99&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	中餐	广州	189	1.59%	0	0	0	0	0	0	0	0	341	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E4%B8%AD%E9%A4%90&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	厦门高崎国际机场	厦门	188	95.74%	0	0	0	0	0.0%	0	0	0	1063	Y	3	N	3502	null	N	null	N	exact	http://map.qq.com/?w=%E5%8E%A6%E9%97%A8%E9%AB%98%E5%B4%8E%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	atm	杭州	188	6.38%	0	0	0	0	0	0	0	0	42	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	银行	杭州	188	1.6%	0	0	0	0	0	0	0	0	20	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	福永汽车站	深圳	187	89.84%	0	0	0	0	0.0%	0	0	0	271	Y	6	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E7%A6%8F%E6%B0%B8%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	室内检索poi	长春	187	0.0%	0	0	0	0	0	0	0	0	1186	N	-1	N	2201	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E9%95%BF%E6%98%A5
top	201703080000~201703082359	公交站	沈阳	186	2.15%	0	0	0	0	0	0	0	0	10	N	-1	N	2101	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	上下九步行街	广州	186	88.71%	0	0	0	0	0.0%	0	0	0	262	Y	1	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E4%B8%8B%E4%B9%9D%E6%AD%A5%E8%A1%8C%E8%A1%97&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	快捷酒店	苏州	186	1.08%	0	0	0	0	0	0	0	0	0	N	-1	N	3205	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	张家界国家森林公园	张家界	185	93.51%	0	0	0	0	0.0%	0	0	0	565	Y	2	N	4308	null	N	null	N	exact	http://map.qq.com/?w=%E5%BC%A0%E5%AE%B6%E7%95%8C%E5%9B%BD%E5%AE%B6%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD&c=%E5%BC%A0%E5%AE%B6%E7%95%8C
top	201703080000~201703082359	加油站	青岛	185	12.97%	0	0	0	0	0	0	0	0	711	N	-1	N	3702	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E9%9D%92%E5%B2%9B
top	201703080000~201703082359	美食	临沂	185	0.54%	0	0	0	0	0	0	0	0	1370	N	-1	N	3713	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E4%B8%B4%E6%B2%82
top	201703080000~201703082359	洗浴足疗	郑州	185	8.65%	0	0	0	0	0	0	0	0	2500	N	-1	N	4101	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	旅馆	西安	185	1.08%	0	0	0	0	0	0	0	0	85	N	-1	N	6101	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	景点	南宁	185	1.08%	0	0	0	0	0	0	0	0	0	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	凤岗汽车客运站	东莞	184	96.2%	0	0	0	0	0.0%	0	0	0	328	Y	7	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E5%87%A4%E5%B2%97%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	南京夫子庙	南京市	184	88.59%	0	0	0	0	0.0%	0	0	0	137	Y	5	N	3201	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%97%E4%BA%AC%E5%A4%AB%E5%AD%90%E5%BA%99&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	电影院	广州	183	6.56%	0	0	0	0	0	0	0	0	2503	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E7%94%B5%E5%BD%B1%E9%99%A2&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	天津西站	天津	183	74.32%	0	0	0	0	0.0%	0	0	0	170	Y	1	N	12	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E6%B4%A5%E8%A5%BF%E7%AB%99&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	景点	黄山	183	0.0%	0	0	0	0	0	0	0	0	0	N	-1	N	3410	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E9%BB%84%E5%B1%B1
top	201703080000~201703082359	乌丹饭店	赤峰	183	2.19%	0	0	0	0	0	0	0	0	503	N	-1	N	1504	null	N	null	N	exact	http://map.qq.com/?w=%E4%B9%8C%E4%B8%B9%E9%A5%AD%E5%BA%97&c=%E8%B5%A4%E5%B3%B0
top	201703080000~201703082359	昆山南站	苏州	183	92.9%	0	0	0	0	0.0%	0	0	0	809	Y	1	N	3205	null	N	null	N	exact	http://map.qq.com/?w=%E6%98%86%E5%B1%B1%E5%8D%97%E7%AB%99&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	贵阳龙洞堡国际机场	贵阳	182	93.96%	0	0	0	0	0.0%	0	0	0	437	Y	4	N	5201	null	N	null	N	exact	http://map.qq.com/?w=%E8%B4%B5%E9%98%B3%E9%BE%99%E6%B4%9E%E5%A0%A1%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E8%B4%B5%E9%98%B3
top	201703080000~201703082359	苏州北站	苏州	182	85.16%	0	0	0	0	0.0%	0	0	0	1928	N	-1	N	3205	null	N	null	N	exact	http://map.qq.com/?w=%E8%8B%8F%E5%B7%9E%E5%8C%97%E7%AB%99&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	平安银行	深圳	182	60.99%	0	0	0	0	0	0	0	0	509	N	-1	N	4403	null	N	null	N	chain	http://map.qq.com/?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	酒店	青岛	182	0.0%	0	0	0	0	0	0	0	0	10	N	-1	N	3702	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E9%9D%92%E5%B2%9B
top	201703080000~201703082359	公交站	惠州	182	0.55%	0	0	0	0	0	0	0	0	117	N	-1	N	4413	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	东方明珠广播电视塔	上海市	182	90.66%	0	0	0	0	0.0%	0	0	0	16	Y	1	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E6%96%B9%E6%98%8E%E7%8F%A0%E5%B9%BF%E6%92%AD%E7%94%B5%E8%A7%86%E5%A1%94&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	快捷酒店	郑州	182	1.1%	0	0	0	0	0	0	0	0	10	N	-1	N	4101	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	青岛流亭国际机场	青岛	182	89.56%	0	0	0	0	0.0%	0	0	0	653	Y	6	N	3702	null	N	null	N	exact	http://map.qq.com/?w=%E9%9D%92%E5%B2%9B%E6%B5%81%E4%BA%AD%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E9%9D%92%E5%B2%9B
top	201703080000~201703082359	火锅	北京市	182	4.95%	0	0	0	0	0	0	0	0	37	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E7%81%AB%E9%94%85&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	ktv	深圳	181	4.97%	0	0	0	0	0	0	0	0	37	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=ktv&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	景点	青岛	181	1.66%	0	0	0	0	0.0%	0	0	0	1498	N	-1	N	3702	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E9%9D%92%E5%B2%9B
top	201703080000~201703082359	美食	太原	181	0.0%	0	0	0	0	0	0	0	0	166	N	-1	N	1401	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%A4%AA%E5%8E%9F
top	201703080000~201703082359	旅馆	杭州	181	8.29%	0	0	0	0	0	0	0	0	65	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	网吧	昆明	180	13.89%	0	0	0	0	0	0	0	0	17	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	便利店	北京市	180	10.0%	0	0	0	0	0	0	0	0	273	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E4%BE%BF%E5%88%A9%E5%BA%97&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	atm	苏州	180	5.0%	0	0	0	0	0	0	0	0	12	N	-1	N	3205	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	成都双流国际机场t2航站楼	成都	179	82.12%	0	0	0	0	0.0%	0	0	0	320	N	-1	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E6%88%90%E9%83%BD%E5%8F%8C%E6%B5%81%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BAt2%E8%88%AA%E7%AB%99%E6%A5%BC&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	番禺广场	广州	179	83.24%	0	0	0	0	0.0%	0	0	0	1443	Y	5	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E7%95%AA%E7%A6%BA%E5%B9%BF%E5%9C%BA&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	洗浴足疗	南京市	178	3.93%	0	0	0	0	0	0	0	0	2501	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	农业银行	上海市	178	61.24%	0	0	0	0	0	0	0	0	1498	N	-1	N	31	null	N	null	N	chain	http://map.qq.com/?w=%E5%86%9C%E4%B8%9A%E9%93%B6%E8%A1%8C&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	中国银行	广州	178	75.84%	0	0	0	0	0	0	0	0	748	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E4%B8%AD%E5%9B%BD%E9%93%B6%E8%A1%8C&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	加油站	无锡	178	16.29%	0	0	0	0	0	0	0	0	24	N	-1	N	3202	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	临沂汽车站	临沂	177	90.96%	0	0	0	0	0.0%	0	0	0	2238	Y	1	N	3713	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%B4%E6%B2%82%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E4%B8%B4%E6%B2%82
top	201703080000~201703082359	合肥站	合肥	177	94.92%	0	0	0	0	0.0%	0	0	0	299	Y	1	N	3401	null	N	null	N	exact	http://map.qq.com/?w=%E5%90%88%E8%82%A5%E7%AB%99&c=%E5%90%88%E8%82%A5
top	201703080000~201703082359	昆明站	昆明	176	84.66%	0	0	0	0	0.0%	0	0	0	2265	Y	3	N	5301	null	N	null	N	exact	http://map.qq.com/?w=%E6%98%86%E6%98%8E%E7%AB%99&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	美食	包头	176	1.14%	0	0	0	0	0	0	0	0	367	N	-1	N	1502	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%8C%85%E5%A4%B4
